mack,nam,quy,eps,roe,roa,pb,pe,lnst_yoy,nophaitra_vcsh,vonhoa_tts
TCB,2020,3,885.398308,0.046078286,0.007977364,1.179526493,25.52523514,0.231424476,4.68575405,0.197037868
TCB,2020,4,1127.905211,0.055191632,0.00952971,1.555244661,27.92787878,0.28495498,4.891632967,0.251146064
TCB,2021,1,1254.449823,0.058243293,0.009920412,1.878082218,32.2053535,0.786446572,4.851643826,0.305944835
TCB,2021,2,1344.151795,0.058979639,0.00994008,2.315177442,39.2068814,0.663781696,5.010699585,0.366264483
TCB,2021,3,1235.461482,0.051450137,0.008474786,2.071499352,40.14694162,0.393610977,5.128174698,0.321510388
TCB,2021,4,1312.135231,0.051816777,0.008466506,1.981355169,38.10582843,0.17289911,5.112639211,0.308663274
TCB,2022,1,1567.857472,0.058598532,0.009484033,1.849695916,31.60363801,0.254305589,5.240950951,0.282746982
TCB,2022,2,1652.995112,0.057935799,0.009495098,1.249463763,21.50641568,0.223772572,4.970208708,0.200104724
TCB,2022,3,1506.285678,0.050076337,0.008289048,1.087506509,21.57625242,0.211072516,5.108814582,0.170268342
TCB,2022,4,1007.685997,0.031990159,0.005213256,0.845132589,25.6528324,-0.240054735,5.162951321,0.130066356
TCB,2023,1,1278.530012,0.039215952,0.006378821,0.888905306,22.17390263,-0.191902851,5.133304358,0.137817911
TCB,2023,2,1266.634316,0.037461563,0.006186107,0.97894245,25.54012598,-0.234400923,4.981058657,0.155341024
TCB,2023,3,1311.524078,0.037410281,0.006168401,0.979004379,25.65717287,-0.130196515,5.145520185,0.151488939
TCB,2023,4,1260.154827,0.034641058,0.005496349,0.896599287,25.23499441,0.254620898,5.454242588,0.131863703
TCB,2024,1,1766.068959,0.04658452,0.007235173,1.280202335,26.92420348,0.383484417,5.423703126,0.189120685
TCB,2024,2,879.1117093,0.045364797,0.006990086,1.253703378,26.56090205,0.392259133,5.555725999,0.181107609
TCB,2024,3,814.4055913,0.040951714,0.006312682,1.24306325,29.71492369,0.240819885,5.421460854,0.18390476
TCB,2024,4,477.1600487,0.023400767,0.003589063,1.24811784,51.65981533,-0.236857472,5.616202897,0.177920774
TCB,2025,1,841.9086797,0.039838785,0.006111247,1.333659563,32.66387515,-0.041977358,5.425455467,0.196401417
TCB,2025,2,884.2880546,0.04020275,0.006263487,1.592785438,38.67518036,0.012383157,5.412056867,0.232852119
TCB,2025,3,908.631099,0.038759698,0.006103245,1.691477354,41.65606927,0.141636438,5.295305829,0.23673126
TCH,2020,1,494.3667676,0.038037427,0.020741786,1.281614907,33.37602987,1.10374213,0.833689407,0.67337249
TCH,2020,2,600.1707036,0.040250689,0.023180697,1.569347702,35.48990291,2.081452512,0.662034738,0.732857507
TCH,2020,3,1139.587986,0.067498919,0.044358308,1.528793221,18.91034326,1.488114318,0.39972778,0.764912071
TCH,2020,4,338.4380298,0.020928078,0.015402851,1.448003673,58.94727614,-0.215848462,0.323592668,0.641284469
TCH,2021,1,458.4863078,0.024035704,0.019313445,1.596509206,49.94696594,0.180050445,0.170389829,0.826897399
TCH,2021,2,217.4233994,0.014340865,0.012503828,1.448152845,100.4951632,-0.405617784,0.124608241,0.83200853
TCH,2021,3,205.0595381,0.01701461,0.014440321,1.796298907,87.04788945,-0.643440015,0.231064832,0.946844498
TCH,2021,4,136.4767242,0.014466176,0.012042436,2.086669787,201.1331981,-0.028677531,0.178094935,1.277821075
TCH,2022,1,143.1308841,0.013239989,0.011189021,1.51938874,141.1295691,-0.212826644,0.188442112,0.920239287
TCH,2022,2,98.55883497,0.008110881,0.006648297,0.800367855,108.564595,-0.228317815,0.251234456,0.458427621
TCH,2022,3,-86.72901747,-0.002254666,-0.001764316,0.870581238,-130.2908799,-1.173063738,0.305460351,0.478680859
TCH,2022,4,112.4833251,0.016796461,0.013136479,0.571001373,60.36450286,0.261348831,0.250270186,0.317037306
TCH,2023,1,243.7823825,0.018147807,0.014717327,0.585249616,30.2318811,0.291099,0.216221222,0.347390287
TCH,2023,2,159.0160076,0.014492122,0.011807115,0.697145741,55.90632122,0.69012695,0.238445311,0.406174243
TCH,2023,3,83.08614011,0.008386292,0.006654032,0.94008834,139.61414,NULL,0.282809811,0.52547057
TCH,2023,4,403.6851028,0.039197892,0.029149978,1.033641858,32.69875432,1.325327532,0.404267973,0.525785254
TCH,2024,1,467.4236037,0.04231996,0.032857974,1.18599131,33.58837653,1.460881263,0.17622246,0.71735083
TCH,2024,2,211.0211555,0.018265847,0.015421945,1.412749137,90.03836585,0.347616565,0.192446097,0.84128308
TCH,2024,3,328.8598697,0.020201728,0.016949403,1.318544099,55.19068051,1.640867135,0.191333162,0.789336255
TCH,2024,4,458.7703626,0.02901362,0.024725531,1.06510005,33.02305736,-0.173664471,0.156034035,0.65956782
TCH,2025,1,280.8665653,0.019048568,0.016593354,1.240947583,64.08737181,-0.506577025,0.139996552,0.78450781
TCH,2025,2,56.67771317,0.00439827,0.003772264,1.455076739,352.8723881,-0.754612085,0.194750564,0.922981856
TCH,2025,3,46.29368146,0.004278463,0.003345008,1.699518216,478.467024,-0.781704121,0.350916963,1.001686956
TLG,2020,1,-256.2353658,-0.011272884,-0.008516525,1.234564991,-105.3718714,-1.610521362,0.309142845,0.927647786
TLG,2020,2,485.3652358,0.021551842,0.016401238,1.630425083,73.96491827,-0.757434731,0.318997442,1.216606901
TLG,2020,3,1686.244514,0.075099229,0.056396567,1.576880214,20.75618317,0.868595378,0.344166237,1.155449331
TLG,2020,4,1209.55859,0.054272383,0.040684827,1.760243383,32.24316731,-0.008722721,0.323944736,1.310803073
TLG,2021,1,1092.229144,0.047799759,0.036445252,1.677442833,35.20323571,NULL,0.299557352,1.273797851
TLG,2021,2,1170.291765,0.049311761,0.037517862,1.620201406,33.15412546,1.458561916,0.328534364,1.204949432
TLG,2021,3,47.44820081,0.002019479,0.001542615,1.843991998,873.5842306,-0.971308393,0.288454021,1.413900059
TLG,2021,4,1246.935047,0.053956982,0.041044815,1.96487082,36.56966744,0.030900907,0.339925192,1.450215097
TLG,2022,1,1473.612503,0.061374378,0.046912303,1.926214993,31.7586882,0.349178889,0.278033727,1.491370783
TLG,2022,2,2384.839294,0.095488716,0.071721961,1.976957924,20.79804712,1.037816009,0.38294334,1.412227563
TLG,2022,3,1333.57354,0.051096857,0.037741096,2.068285736,40.94262397,27.05313842,0.326236202,1.541713787
TLG,2022,4,-32.64859817,-0.001377203,-0.000988128,2.053497728,-1562.088508,-1.028644844,0.465385075,1.382874607
TLG,2023,1,1294.516285,0.050383334,0.035409925,1.933705993,38.16097222,-0.127069607,0.381529468,1.380825475
TLG,2023,2,2174.964231,0.083722186,0.05784194,2.312266338,26.98894959,-0.093592368,0.513723461,1.506396019
TLG,2023,3,774.5108637,0.029271962,0.020891101,2.118688493,71.52901605,-0.425740346,0.291763271,1.619389366
TLG,2023,4,366.2033147,0.013708673,0.010411523,1.938233276,139.2668989,NULL,0.341200999,1.427235558
TLG,2024,1,1123.942243,0.041331932,0.031064262,1.824761338,44.4862717,-0.117533922,0.320276379,1.365824004
TLG,2024,2,3083.102819,0.105846052,0.078544364,1.731787225,16.8661258,0.436063435,0.372569828,1.249041887
TLG,2024,3,1168.800803,0.038289114,0.027814812,1.814406626,46.80010475,0.537599094,0.380562153,1.301836452
TLG,2024,4,452.9145089,0.016442263,0.011696969,2.450847999,145.5020731,0.368308329,0.431288963,1.695843587
TLG,2025,1,912.5773744,0.032849718,0.023397052,2.050341498,62.46045716,-0.112371353,0.377609959,1.474973657
TLG,2025,2,2575.689052,0.090727371,0.062442734,1.859901294,20.42171975,-0.081246419,0.52708829,1.207675992
TLG,2025,3,867.5068581,0.030194366,0.020038837,1.827330176,60.74879928,-0.171751077,0.487169272,1.219326774
TPB,2020,1,991.0796112,0.060086387,0.004745581,1.026649002,17.30436163,0.186247666,11.74140834,0.079284751
TPB,2020,2,1001.563669,0.057730269,0.004569353,1.179975629,20.56783871,0.333706231,11.53156143,0.092761764
TPB,2020,3,969.3056893,0.052928305,0.00422362,1.257071059,24.1925744,0.261686608,11.5314446,0.098979168
TPB,2020,4,1058.047792,0.067834512,0.005460764,1.67452479,25.32966865,-0.067901846,11.32141006,0.134010742
TPB,2021,1,1103.109339,0.06560337,0.005387537,1.62248162,25.24681735,0.406208413,11.0420491,0.132922754
TPB,2021,2,1182.310752,0.06628681,0.005528143,1.965596112,31.08319866,0.549243749,10.94542377,0.1625777
TPB,2021,3,947.2610623,0.04928568,0.004416775,1.989625117,43.91608782,0.402231687,9.514406645,0.187231592
TPB,2021,4,830.8629268,0.051795878,0.004751735,2.525387471,49.40646487,0.204006079,10.26818368,0.221738589
TPB,2022,1,821.4923255,0.048696262,0.004364433,2.341892506,48.87446754,0.141798671,10.05249346,0.209857087
TPB,2022,2,1094.015482,0.061376437,0.005642283,1.495937135,24.81683345,0.36574434,9.71318937,0.138188241
TPB,2022,3,1082.102768,0.057393261,0.005450183,1.3028225,23.10316611,0.542169912,9.357562602,0.12461529
TPB,2022,4,960.4878913,0.048325283,0.004703861,1.042550798,21.91594521,0.156012455,9.193684689,0.101316213
TPB,2023,1,893.4642582,0.042889672,0.0042051,1.051870859,24.84710473,0.087611205,9.204955913,0.102220382
TPB,2023,2,817.5125701,0.040004342,0.003764887,0.926728379,22.01801007,-0.252741315,10.08266601,0.082909243
TPB,2023,3,798.3793981,0.039856193,0.003672067,0.880948515,22.35779135,-0.262196326,9.634980917,0.081980622
TPB,2023,4,224.4409259,0.015174601,0.001409733,1.181869249,77.52596781,-0.674750882,9.891942584,0.107416713
TPB,2024,1,664.4139442,0.043709206,0.004106071,1.241293193,28.74713899,0.035064766,9.408548435,0.118164417
TPB,2024,2,691.5587705,0.04362682,0.004244508,1.072375943,24.87134967,0.177444214,9.153470385,0.104736824
TPB,2024,3,523.4855908,0.038460047,0.003703338,1.264366457,32.85668279,0.095169542,9.61252427,0.117922363
TPB,2024,4,644.6931265,0.046092695,0.004240214,1.181561156,25.82624091,2.446924638,10.11941203,0.105228668
TPB,2025,1,638.4254223,0.043761243,0.004180568,0.965283264,22.39885741,0.153058832,8.847440706,0.097147939
TPB,2025,2,616.8171912,0.041934443,0.003986891,0.93766087,21.80548823,0.070305978,10.21085562,0.082909803
TPB,2025,3,575.5735096,0.03887954,0.003454103,1.259611783,32.74994364,0.099502901,10.29923945,0.110204966
VCB,2020,1,882.8104323,0.050407108,0.003534157,3.547208026,70.23025299,-0.11213269,12.45061184,0.256421964
VCB,2020,2,974.1833823,0.05285545,0.003961659,4.359493197,82.42801248,0.057460462,12.23835732,0.320457173
VCB,2020,3,843.2940361,0.043633232,0.003365682,4.365985639,99.72796723,-0.209000128,11.70167382,0.334859492
VCB,2020,4,1198.549211,0.060514816,0.004516012,5.097981323,81.68208626,0.290940786,13.09458938,0.349346147
VCB,2021,1,1458.542806,0.070809102,0.005302881,4.583730094,64.9963783,0.651468266,11.6620656,0.350785416
VCB,2021,2,836.7862934,0.03850185,0.003069649,5.406446792,139.1036169,-0.141029991,11.4279121,0.422384415
VCB,2021,3,970.7583547,0.042890529,0.003420289,4.318147493,100.1279047,0.151027413,11.64745018,0.332073963
VCB,2021,4,1365.446883,0.059160588,0.004619838,3.519567325,57.71004423,0.138968322,11.96468462,0.263610329
VCB,2022,1,1682.441864,0.070447385,0.005537894,3.407450174,48.79812002,0.153442001,11.49382511,0.265623039
VCB,2022,2,1254.502528,0.049502193,0.003878002,2.948992856,59.62522861,0.498718684,12.02288731,0.221012953
VCB,2022,3,1281.531699,0.048289141,0.003733497,2.759728213,57.11914897,0.319648606,11.84889874,0.209994365
VCB,2022,4,2099.307176,0.075294784,0.005740039,2.852150997,38.10781047,0.536939969,12.37167357,0.208732032
VCB,2023,1,1898.870266,0.064158105,0.004913276,3.049399962,48.13388341,0.128582933,11.76408301,0.234263802
VCB,2023,2,1568.472691,0.050077333,0.004183935,3.171449091,63.75629017,0.250091595,10.21224004,0.277685336
VCB,2023,3,1535.95215,0.046744939,0.004234836,2.645814434,56.96792053,0.198553937,9.872063075,0.239180886
VCB,2023,4,1673.800903,0.057732333,0.005242367,2.764829618,47.97464254,-0.058370748,10.14831511,0.243966519
VCB,2024,1,1535.132564,0.050710654,0.004752403,3.102301726,61.81876551,-0.045141511,9.216412828,0.299036308
VCB,2024,2,1452.72525,0.045732183,0.00441638,2.659519842,58.64839205,0.09380115,9.487669961,0.249885007
VCB,2024,3,1532.735394,0.046088704,0.004467166,2.740530548,60.02340674,0.178421611,9.154452765,0.266097357
VCB,2024,4,1532.517112,0.044345585,0.004265515,2.63354957,59.50993909,-0.084413378,9.630866759,0.244370101
VCB,2025,1,1040.757198,0.043383793,0.004148485,2.643171862,61.49368951,0.01347928,9.291996392,0.25353112
VCB,2025,2,1056.992391,0.042214261,0.004084854,2.255491735,53.92659442,0.087715388,9.374936125,0.214766243
VCB,2025,3,1079.565553,0.041350314,0.003927721,2.352543594,57.43050976,0.052850314,9.674487795,0.217834912
VCG,2020,1,151.449144,0.008272812,0.003581184,1.580510866,161.7704752,-0.357877924,1.283317881,0.617805464
VCG,2020,2,746.3178463,0.045267196,0.019649762,1.678741205,35.10568604,0.642970185,1.323852096,0.641698976
VCG,2020,3,2269.872501,0.125348333,0.055506889,2.242614291,17.6661905,3.106883368,1.200373717,0.915048948
VCG,2020,4,593.013858,0.032699834,0.013396708,2.903853749,77.73848685,0.059258567,1.735270619,0.943641568
VCG,2021,1,848.75616,0.046416595,0.016782328,2.702293802,52.90094154,4.409498904,1.794325549,0.840491739
VCG,2021,2,-282.9714763,-0.012755594,-0.003738917,3.331132087,-175.9894695,-1.276299909,3.049936821,0.725067268
VCG,2021,3,125.2670512,0.014472887,0.003572176,2.134390507,256.1727102,-0.89506939,3.053147807,0.456405113
VCG,2021,4,379.9946849,0.027296126,0.006710059,2.738356313,107.5278198,-0.203619495,3.082673108,0.578566918
VCG,2022,1,1719.073765,0.092903049,0.025230102,2.071455198,19.76645836,1.258320063,2.347799368,0.490038334
VCG,2022,2,-215.1018404,-0.006387497,-0.00194756,1.149109909,-73.96496454,NULL,2.215688807,0.247305138
VCG,2022,3,385.3838826,0.025328265,0.008014975,1.364078896,50.36536523,1.290022604,2.105936295,0.304557327
VCG,2022,4,-123.0612729,-0.003844159,-0.001214972,1.112151952,-127.416202,-1.183782982,2.222273578,0.238086318
VCG,2023,1,33.07659679,0.001896255,0.000583955,1.319799686,563.5404428,-0.975862778,2.272271841,0.278890962
VCG,2023,2,230.1981578,0.015900866,0.004961983,1.451767767,90.57413924,NULL,2.137306939,0.322965988
VCG,2023,3,213.8225944,0.002744579,0.000895065,1.656875881,112.9440977,-0.889805641,1.995577418,0.390708882
VCG,2023,4,321.2419716,0.018922043,0.006314942,1.822585716,76.88908107,NULL,1.99718999,0.430088586
VCG,2024,1,866.5312278,0.046032819,0.016149719,1.767862622,29.42767575,24.63635129,1.710213678,0.468806494
VCG,2024,2,258.8648031,0.012565368,0.004695638,1.399672765,70.50012124,-0.144612586,1.642071529,0.381495627
VCG,2024,3,134.0829759,0.013546826,0.005093622,1.42337232,139.8387817,4.367548168,1.676903267,0.383360743
VCG,2024,4,381.2189402,0.031090186,0.011676764,1.332837871,47.61043612,0.787885476,1.648465412,0.369029749
VCG,2025,1,213.7745991,0.013529802,0.005182798,1.572472627,101.7426771,-0.686244052,1.573083853,0.44909018
VCG,2025,2,431.4724192,0.029258023,0.011214217,1.766166249,51.10407761,1.413693665,1.645521286,0.485977902
VCG,2025,3,5076.989121,0.282975875,0.113256961,1.577510621,5.455989631,21.4039525,1.365676838,0.617051817
VCI,2020,1,721.8053164,0.030942776,0.016465735,0.646580541,19.67289472,-0.414573085,0.981883396,0.325795859
VCI,2020,2,1248.159025,0.055838887,0.029537555,0.90466629,16.42418922,0.468451765,0.801896362,0.500882216
VCI,2020,3,576.903414,0.024694829,0.01417268,1.193547061,49.92170145,-0.36544089,0.686946601,0.70625621
VCI,2020,4,2112.399174,0.082100433,0.046239876,2.134579622,27.55161085,0.744326404,0.853904703,1.149779789
VCI,2021,1,1762.428186,0.061884247,0.032806519,2.157206857,36.25679646,1.461254108,0.916203223,1.124497305
VCI,2021,2,1232.037737,0.080336167,0.039209577,3.280896434,42.36883208,1.000797293,1.171771293,1.509342272
VCI,2021,3,988.8725483,0.056577339,0.026152149,2.260261164,43.47375208,2.449360567,1.156379954,1.047515354
VCI,2021,4,1403.294723,0.072564596,0.030842074,2.723618858,38.1103122,0.335847261,1.543046885,1.070483072
VCI,2022,1,1252.738635,0.060934914,0.024770489,1.919887256,32.89592804,0.429331428,1.383980784,0.805057072
VCI,2022,2,897.6178997,0.042080686,0.017966664,1.139229365,27.04937146,-0.267060601,1.300275482,0.495135681
VCI,2022,3,281.7019197,0.01786685,0.00763676,1.855761375,99.67983188,-0.627442413,1.382176046,0.778822479
VCI,2022,4,65.28826124,0.004345301,0.001899052,1.535616403,350.7521807,-0.939154266,1.192721285,0.700212324
VCI,2023,1,167.7482496,0.010933521,0.004996669,2.023588645,190.2255318,-0.8248777,1.183849684,0.926548045
VCI,2023,2,267.1922728,0.016420635,0.007920353,2.172830562,136.9800093,-0.611254263,0.970125797,1.102822506
VCI,2023,3,409.1501135,0.024418416,0.011388168,2.476745851,100.8187427,0.459092306,1.320129516,1.066781014
VCI,2023,4,281.0297204,0.016770525,0.007195923,2.539967345,152.1191422,3.324212688,1.340876056,1.08391649
VCI,2024,1,452.0147712,0.025437306,0.01074771,2.881013378,119.0226591,1.706976764,1.39010229,1.204296585
VCI,2024,2,631.8322695,0.032778761,0.013092935,2.301475629,72.96240193,1.38849234,1.608265404,0.881681982
VCI,2024,3,374.8714817,0.024610878,0.00989658,2.441431322,97.90021858,0.20306372,1.362304971,1.032714253
VCI,2024,4,304.1037515,0.020232848,0.009291187,1.842755476,109.1732668,0.776135445,1.054349272,0.89653998
VCI,2025,1,410.6224703,0.023104751,0.011719763,2.187318548,93.27302515,0.491065216,0.886120354,1.1591219
VCI,2025,2,256.0952097,0.014700869,0.008061382,2.064772826,139.5965198,-0.341341558,0.760403864,1.172359835
VCI,2025,3,581.5953582,0.033474887,0.016284352,2.479089769,74.70829914,0.951504357,1.345510275,1.056513372
VGC,2020,1,353.9786772,0.023822338,0.008336063,0.99460543,39.83290777,-0.05762124,1.832437527,0.311364261
VGC,2020,2,346.8539591,0.023985789,0.008425168,1.325223529,54.92225042,-0.242870324,1.861135716,0.408720695
VGC,2020,3,421.8479816,0.03059258,0.010325874,1.679862195,54.52201031,0.077204637,2.069264085,0.48255046
VGC,2020,4,200.2509201,0.014878992,0.004860239,1.93503977,133.8320942,-0.288370215,2.053569162,0.558564154
VGC,2021,1,618.3559525,0.038992137,0.013005385,2.477730399,57.65287753,0.650159524,1.944636542,0.744093027
VGC,2021,2,760.9598081,0.048778502,0.017745505,2.15086737,39.42389556,1.015815897,1.54612764,0.749302482
VGC,2021,3,445.1298091,0.028854212,0.011477482,2.090393662,67.64318944,-0.04445056,1.483374204,0.73428115
VGC,2021,4,913.9839426,0.056087331,0.02189372,3.073456546,52.07968957,3.243962299,1.63119297,0.969404125
VGC,2022,1,1565.647153,0.086131442,0.033578782,3.408579492,37.03899686,1.690245324,1.504227371,1.141268324
VGC,2022,2,1434.535803,0.076089333,0.030615253,2.942452487,34.41531392,0.980545535,1.466493262,0.984431125
VGC,2022,3,493.8515019,0.029398652,0.011601067,3.017374453,99.42259933,0.268811854,1.603550526,0.951872844
VGC,2022,4,360.5152889,0.022643505,0.008828407,1.942656269,89.538505,-0.540009652,1.527004638,0.630375345
VGC,2023,1,429.9899122,0.016552349,0.006549577,1.87003582,74.07150516,-0.798504413,1.527470367,0.612407989
VGC,2023,2,1324.684714,0.066803216,0.026922673,2.429078985,31.48673761,-0.097134076,1.43648287,0.807544191
VGC,2023,3,921.3834313,0.044371983,0.01854537,2.561661525,50.3590562,0.638933598,1.351093783,0.881287968
VGC,2023,4,40.83778942,-0.004962554,-0.002035189,3.199691682,1344.34309,-1.238630618,1.530384884,1.021336965
VGC,2024,1,459.6209865,0.024626841,0.010012655,3.316141865,127.0612129,0.566444592,1.390429317,1.122916251
VGC,2024,2,354.1984545,0.017543867,0.007285088,2.927501336,147.0926802,-0.726613361,1.425968421,0.988221672
VGC,2024,3,457.9477643,0.023777459,0.009783992,2.395526785,95.20736513,-0.459958434,1.434423427,0.806732442
VGC,2024,4,1192.233836,0.05475799,0.022219207,2.473269975,37.70233545,NULL,1.494465969,0.811736917
VGC,2025,1,715.1875119,0.029554412,0.012237826,2.593431936,68.51350057,0.257608941,1.337845504,0.916808529
VGC,2025,2,977.213395,0.051092994,0.02183707,2.289819174,45.99814148,2.155244241,1.34151918,0.791465311
VGC,2025,3,205.7236613,0.01081879,0.004605546,2.876741327,277.5567946,-0.497624364,1.356639446,0.999088503
VHC,2020,1,836.1670633,0.030710047,0.023310156,0.790894427,24.51663178,-0.505004794,0.280533693,0.579145543
VHC,2020,2,1231.414347,0.043828731,0.033955605,1.30129532,28.50380953,-0.466473743,0.300672568,0.945228725
VHC,2020,3,964.1151264,0.033208932,0.025489368,1.574722201,45.4302591,-0.308901902,0.304964643,1.137232755
VHC,2020,4,842.1146942,0.029098227,0.021580885,1.552466774,49.16194942,-0.231161169,0.393455429,1.047356093
VHC,2021,1,720.2089469,0.024982831,0.018240106,1.41183755,53.87325465,-0.135226282,0.346803641,0.975899332
VHC,2021,2,1429.589848,0.048163426,0.034348049,1.611649651,31.82731052,0.165531598,0.456602057,1.038506589
VHC,2021,3,1403.946338,0.045744968,0.031860156,1.743625496,36.82476929,0.460576851,0.415937857,1.159617806
VHC,2021,4,2498.739695,0.07944597,0.054757618,2.084852082,25.13266993,2.010212166,0.484885102,1.308220145
VHC,2022,1,3010.511428,0.089822933,0.058187205,2.856066308,31.48966622,3.205368926,0.597420869,1.677386095
VHC,2022,2,4302.540367,0.115878542,0.073505863,2.46223528,21.73134753,2.070867263,0.558221875,1.486242985
VHC,2022,3,2455.117971,0.060237629,0.039227963,2.104353667,34.58082301,0.794695328,0.514259874,1.30751278
VHC,2022,4,1026.75352,0.025441168,0.016849704,1.772314005,67.98126195,-0.570916491,0.505420497,1.105015229
VHC,2023,1,1194.174625,0.028971134,0.019420647,1.320952019,44.71707813,-0.591976731,0.478457634,0.839453035
VHC,2023,2,2395.405931,0.056599353,0.038096565,1.554189536,27.13527555,-0.430612802,0.492594371,0.968613427
VHC,2023,3,1039.523892,0.02404862,0.016286411,1.839810246,75.90013141,-0.563072792,0.461033077,1.170014744
VHC,2023,4,375.9530599,0.010612284,0.007445601,1.764887039,197.897046,-0.542725837,0.390114298,1.165254577
VHC,2024,1,755.8953545,0.022345531,0.015731865,2.313553101,103.7180604,-0.162524666,0.451631935,1.455185421
VHC,2024,2,1416.915805,0.040005686,0.027978429,1.989030979,49.4736524,-0.255218769,0.408973924,1.287921636
VHC,2024,3,1428.470593,0.038581539,0.027573624,1.970622333,50.61357254,0.697646506,0.389831352,1.295946772
VHC,2024,4,1861.78974,0.048040716,0.034936445,1.928766893,37.8667894,3.778644942,0.360319792,1.293422525
VHC,2025,1,860.1146566,0.023225177,0.016868557,1.669565523,72.66473082,0.117807469,0.392965918,1.094066813
VHC,2025,2,2293.414927,0.057032665,0.042110354,1.507366967,26.03105059,0.586078818,0.317765041,1.047261163
VHC,2025,3,1929.121223,0.045827359,0.034636361,1.339857336,28.87325034,0.335255998,0.328195171,0.925955436
VHM,2020,1,2043.231098,0.1115297,0.038208386,2.930539437,26.91814942,1.84515187,1.806346929,0.907471813
VHM,2020,2,1025.446702,0.046126849,0.015971404,3.706663625,73.62644969,-0.598984408,1.966114382,1.125000244
VHM,2020,3,1808.716473,0.079530433,0.027605102,3.379556068,41.74230794,0.000753523,1.799127665,1.146838185
VHM,2020,4,3434.078589,0.137235261,0.053092853,3.486864137,26.06230395,0.685444254,1.396569418,1.394738027
VHM,2021,1,1611.024513,0.059447144,0.025920899,3.586250042,60.39634978,-0.283490367,1.195606786,1.569016275
VHM,2021,2,3141.125344,0.108961873,0.050516197,4.13406684,37.56615451,2.094654471,1.120212752,1.874524973
VHM,2021,3,2564.504496,0.102243234,0.052011186,2.909473781,29.66654967,0.82145006,0.837331314,1.508296173
VHM,2021,4,2740.350701,0.095416518,0.053265724,2.718035013,29.0729212,0.036916569,0.749575982,1.50558084
VHM,2022,1,1042.646495,0.035290872,0.02034943,2.505407581,70.63755582,-0.137432952,0.719404147,1.37072843
VHM,2022,2,153.0587397,0.005634628,0.002705722,2.254352067,405.7265865,-0.929226783,1.463968061,0.847388607
VHM,2022,3,3328.576433,0.108108211,0.044119959,1.640355929,15.23173676,0.301924091,1.437714946,0.646269457
VHM,2022,4,2096.856553,0.063143206,0.025911505,1.450462484,22.89140854,-0.239693413,1.436090475,0.577673669
VHM,2023,1,2736.866384,0.077185802,0.032248679,1.431020833,18.74406449,1.523396608,1.35398365,0.591541936
VHM,2023,2,2224.822785,0.058978432,0.025356993,1.444132685,24.72107009,12.02973174,1.299473719,0.611989581
VHM,2023,3,2456.100003,0.061094589,0.026531269,1.122494391,18.52530432,-0.264259779,1.305811538,0.475071865
VHM,2023,4,246.1037115,0.006257411,0.002639727,1.055311601,175.5357517,-0.875205196,1.43451417,0.423067247
VHM,2024,1,203.1746293,0.004773567,0.001989272,1.089404578,210.9023167,-0.924159411,1.367208197,0.401702466
VHM,2024,2,2501.171761,0.053160937,0.022372865,0.857215628,15.05294462,0.099159127,1.384598502,0.332235922
VHM,2024,3,1806.479362,0.042469437,0.017640338,0.935985542,23.6924932,-0.162578853,1.429479632,0.355198183
VHM,2024,4,2960.371394,0.066279502,0.026581935,0.814808472,13.51181817,11.72541672,1.555944551,0.291197722
VHM,2025,1,654.6589428,0.011942334,0.004711741,1.031177615,78.36141332,1.93289053,1.513489657,0.375260731
VHM,2025,2,1827.924248,0.036243072,0.013536292,1.485239823,41.96016332,-0.232410117,1.836400762,0.481852573
VHM,2025,3,1018.629004,0.019060176,0.006238282,1.955727021,101.1163039,-0.506059941,2.27018943,0.550674159
VIB,2020,1,930.5105539,0.062079461,0.004553439,0.83608164,13.75588912,0.327985366,12.532868,0.061213711
VIB,2020,2,1108.63444,0.069485363,0.00518051,1.066457196,15.69498418,0.267888467,12.30015689,0.079488882
VIB,2020,3,1443.911763,0.08404087,0.006426112,1.559080021,19.18399774,0.523791477,11.87382995,0.120178567
VIB,2020,4,1282.038556,0.082389491,0.00621405,2.015934943,25.27225086,0.522424614,12.61289691,0.146905352
VIB,2021,1,1303.612616,0.077545813,0.00575559,2.799987362,37.12759404,0.681155107,12.34314143,0.208225835
VIB,2021,2,1106.003766,0.085093314,0.006420817,3.686610519,44.71051682,0.676010783,12.16970521,0.277066382
VIB,2021,3,713.4262621,0.051290547,0.003941596,2.501666406,49.54961974,-0.169925626,11.86343243,0.1926204
VIB,2021,4,1376.372304,0.092044555,0.007190966,3.062437194,34.36570168,0.503013476,11.74218608,0.237349267
VIB,2022,1,1173.836542,0.072487311,0.00566748,2.840801521,40.08224171,0.260628456,11.83473138,0.2188867
VIB,2022,2,1041.579058,0.080916391,0.006439052,1.621150055,20.64173607,0.277989873,11.31953388,0.130206889
VIB,2022,3,1059.655392,0.076060116,0.006483668,1.535993332,20.76146658,1.015613874,10.18555155,0.136014661
VIB,2022,4,1051.831123,0.070234714,0.006484967,1.237542414,18.06373627,0.037055194,9.498866315,0.116820045
VIB,2023,1,1022.507313,0.06608595,0.006157055,1.397054337,20.92894567,0.182090091,9.968455699,0.126254889
VIB,2023,2,932.4659872,0.070950382,0.006409479,1.477884675,21.0731547,0.07429117,10.16675183,0.131248497
VIB,2023,3,846.3010974,0.061384281,0.005626927,1.372459075,22.86420289,-0.038731857,9.666528958,0.127691953
