date,mack,open,high,low,close,volume
1/8/2021,ACB,11230,11410,11180,11330,15519300
1/11/2021,ACB,11440,11590,11300,11380,9821800
1/12/2021,ACB,11340,11370,11230,11300,9277600
1/13/2021,ACB,11370,11380,11140,11200,9915300
1/14/2021,ACB,11210,11210,10950,11200,8491200
1/15/2021,ACB,11250,11410,11230,11340,8184100
1/18/2021,ACB,11380,11440,11210,11230,8419100
1/19/2021,ACB,11180,11210,10460,10460,13077400
1/20/2021,ACB,10500,10620,9870,10620,12323000
1/21/2021,ACB,10810,10910,10640,10850,6535000
1/22/2021,ACB,10850,10910,10690,10740,5438100
1/25/2021,ACB,10620,10690,10520,10540,7683600
1/26/2021,ACB,10520,10740,10310,10430,8096200
1/27/2021,ACB,10430,10640,10200,10310,6387700
1/28/2021,ACB,9760,10020,9600,9600,15154800
1/29/2021,ACB,9190,10090,9190,10060,7621200
2/1/2021,ACB,10060,10280,9870,9990,7528200
2/2/2021,ACB,9990,10280,9880,10260,6544600
2/3/2021,ACB,10260,10580,10200,10540,7054500
2/4/2021,ACB,10540,10580,10430,10580,4250800
2/5/2021,ACB,10580,10740,10550,10690,5610600
2/8/2021,ACB,10690,10780,10200,10310,5755400
2/9/2021,ACB,10310,10710,10240,10710,5954800
2/17/2021,ACB,10810,11060,10770,11030,6855800
2/18/2021,ACB,11030,11050,10810,10940,5547900
2/19/2021,ACB,10880,11690,10850,11660,31184200
2/22/2021,ACB,11810,12080,11660,11860,12587300
2/23/2021,ACB,11950,12090,11800,11890,13951000
2/24/2021,ACB,11870,11950,11620,11700,18685200
2/25/2021,ACB,11810,12170,11660,12160,15014200
2/26/2021,ACB,11960,12520,11960,12400,13071400
3/1/2021,ACB,12520,12550,12340,12470,8464900
3/2/2021,ACB,12520,12550,12300,12370,9574100
3/3/2021,ACB,12340,12550,12270,12470,9072300
3/4/2021,ACB,12520,12520,12020,12160,9814000
3/5/2021,ACB,12040,12220,11860,12170,10157000
3/8/2021,ACB,12190,12270,11840,11930,16047000
3/9/2021,ACB,11810,12120,11660,12020,8819900
3/10/2021,ACB,12040,12450,11960,12280,12152700
3/11/2021,ACB,12370,12420,12280,12370,7124300
3/12/2021,ACB,12370,12400,12250,12360,5195500
3/15/2021,ACB,12370,12700,12220,12570,18052500
3/16/2021,ACB,12520,12640,12400,12550,6112900
3/17/2021,ACB,12550,12580,12450,12570,6246400
3/18/2021,ACB,12720,12840,12570,12730,10281900
3/19/2021,ACB,12730,12830,12640,12680,7108900
3/22/2021,ACB,12780,12790,12520,12520,8706000
3/23/2021,ACB,12580,12580,12300,12370,10347000
3/24/2021,ACB,12160,12280,12020,12170,9941600
3/25/2021,ACB,12170,12220,11960,12020,8322000
3/26/2021,ACB,12000,12170,11760,12170,7931700
3/29/2021,ACB,12340,12420,12160,12370,6981300
3/30/2021,ACB,12420,12570,12280,12490,8053200
3/31/2021,ACB,12570,12680,12470,12490,4986100
4/1/2021,ACB,12550,12700,12490,12700,10439300
4/2/2021,ACB,12830,13130,12750,13000,13979400
4/5/2021,ACB,13240,13240,12980,13030,7433500
4/6/2021,ACB,13010,13110,12810,13030,7565000
4/7/2021,ACB,12940,13010,12880,12910,6400900
4/8/2021,ACB,12880,13010,12830,12910,4687900
4/9/2021,ACB,12880,12980,12830,12910,5401500
4/12/2021,ACB,12980,13200,12920,13180,12513500
4/13/2021,ACB,13270,13310,12910,12980,8736000
4/14/2021,ACB,12880,13030,12810,12980,5073300
4/15/2021,ACB,13000,13010,12680,12700,9686700
4/16/2021,ACB,12680,12780,12270,12420,8403400
4/19/2021,ACB,12570,12650,12300,12640,4291900
4/20/2021,ACB,12750,12910,12450,12610,7166900
4/22/2021,ACB,12520,12610,12190,12190,7843500
4/23/2021,ACB,12160,12550,12040,12520,6687700
4/26/2021,ACB,12520,12520,12220,12490,7119100
4/27/2021,ACB,12370,12750,12250,12750,6393000
4/28/2021,ACB,12570,12880,12520,12680,5675200
4/29/2021,ACB,12680,13000,12610,13000,16646300
5/4/2021,ACB,12750,13030,12570,12920,9333200
5/5/2021,ACB,12980,13440,12980,13240,17558400
5/6/2021,ACB,13240,13270,13000,13050,7783800
5/7/2021,ACB,12940,13280,12940,13200,12059100
5/10/2021,ACB,13200,13640,13200,13580,13491300
5/11/2021,ACB,13650,13650,13440,13440,9777000
5/12/2021,ACB,13340,13560,13280,13560,8991300
5/13/2021,ACB,13390,13860,13390,13580,11724300
5/14/2021,ACB,13650,13760,13530,13670,6118400
5/17/2021,ACB,13880,13950,13670,13710,9278700
5/18/2021,ACB,13730,13730,13470,13590,7881100
5/19/2021,ACB,13580,13760,13470,13730,8143500
5/20/2021,ACB,13730,14060,13730,14030,12263200
5/21/2021,ACB,14030,14360,13990,14060,9146500
5/24/2021,ACB,14200,14200,13970,14060,7546600
5/25/2021,ACB,14060,14350,13990,14250,8757400
5/26/2021,ACB,14270,14500,14270,14420,9976000
5/27/2021,ACB,14440,14690,14220,14330,9551700
5/28/2021,ACB,14330,14590,14270,14590,9416000
5/31/2021,ACB,14810,15550,14630,15530,16030300
6/1/2021,ACB,15940,16090,15760,15790,11159800
6/2/2021,ACB,16000,16740,15940,16740,16009600
6/3/2021,ACB,17360,17360,16740,17210,12265700
6/4/2021,ACB,16880,17210,16880,16990,9488100
6/7/2021,ACB,16840,16840,15850,16130,18505000
6/8/2021,ACB,15960,16280,15070,15070,14322800
6/9/2021,ACB,15070,15980,15010,15930,12565100
6/10/2021,ACB,16180,16580,15990,15990,14000300
6/11/2021,ACB,16130,16470,15860,16250,9532300
6/14/2021,ACB,16250,16370,15880,15990,10946100
6/15/2021,ACB,15990,16980,15720,16580,18178200
6/16/2021,ACB,16580,16630,16180,16280,8211200
6/17/2021,ACB,15940,16420,15810,16370,6392600
6/18/2021,ACB,16510,16640,16370,16420,9215200
6/21/2021,ACB,16370,16510,16250,16290,5447600
6/22/2021,ACB,16510,16890,16340,16720,14872000
6/23/2021,ACB,16840,17070,16740,16790,10244600
6/24/2021,ACB,16890,17090,16690,16980,11494200
6/25/2021,ACB,16980,17170,16910,17040,7934000
6/28/2021,ACB,17210,17260,17030,17210,7937700
6/29/2021,ACB,17300,17330,17090,17090,6677700
6/30/2021,ACB,17070,17120,16690,16740,9628000
7/1/2021,ACB,16680,16980,16470,16860,10393200
7/2/2021,ACB,17030,17070,16890,16930,6407100
7/5/2021,ACB,17030,17870,16840,17800,16668600
7/6/2021,ACB,17820,17910,16890,16890,7653200
7/7/2021,ACB,16890,17300,16470,17150,10121600
7/8/2021,ACB,17150,17450,16890,16980,7351900
7/9/2021,ACB,16890,17170,15940,16510,11315400
7/12/2021,ACB,16180,16290,15370,15370,18353700
7/13/2021,ACB,15620,15620,15150,15430,6672200
7/14/2021,ACB,15430,15470,14580,14890,10810500
7/15/2021,ACB,14720,15460,14710,15370,5095200
7/16/2021,ACB,15550,15760,15380,15760,5918700
7/19/2021,ACB,15430,15550,14980,15070,10019200
7/20/2021,ACB,15240,15900,15010,15900,8563400
7/21/2021,ACB,15970,16180,15820,15860,8179300
7/22/2021,ACB,15860,16130,15570,15990,7161900
7/23/2021,ACB,15900,16020,15470,15470,7371300
7/26/2021,ACB,15290,15520,15030,15330,7527900
7/27/2021,ACB,15510,15720,15470,15550,5634700
7/28/2021,ACB,15570,15760,15510,15550,4846400
7/29/2021,ACB,15680,16030,15620,16020,7638000
7/30/2021,ACB,16080,16950,16080,16950,35156000
8/2/2021,ACB,16640,16890,16580,16680,8554700
8/3/2021,ACB,16630,16790,16420,16790,8766300
8/4/2021,ACB,16890,16890,16560,16640,8466500
8/5/2021,ACB,16580,16930,16560,16890,13787200
8/6/2021,ACB,16930,16950,16630,16680,8620800
8/9/2021,ACB,16600,17290,16490,17120,19240200
8/10/2021,ACB,17260,17290,16980,17120,10457700
8/11/2021,ACB,17120,17240,16890,16890,16492300
8/12/2021,ACB,16790,16890,16560,16560,12147100
8/13/2021,ACB,16510,16630,16080,16580,15125200
8/16/2021,ACB,16580,16890,16330,16740,12056700
8/17/2021,ACB,16890,16980,16600,16690,8743100
8/18/2021,ACB,16630,16790,16560,16680,7096100
8/19/2021,ACB,16640,16680,16390,16560,9370500
8/20/2021,ACB,16560,16580,15510,15760,20952900
8/23/2021,ACB,15720,15760,15010,15010,15602700
8/24/2021,ACB,15010,15240,14860,15150,9084200
8/25/2021,ACB,15110,15240,14960,15220,4865700
8/26/2021,ACB,15270,15290,14910,14980,4944800
8/27/2021,ACB,14860,14930,14450,14890,8069600
8/30/2021,ACB,14910,15200,14820,15070,8029600
8/31/2021,ACB,15240,15290,15010,15010,5528600
9/1/2021,ACB,15010,15370,14980,15010,8715300
9/6/2021,ACB,15110,15150,14980,15030,7381200
9/7/2021,ACB,15200,15370,15110,15240,7963700
9/8/2021,ACB,15240,15370,15060,15070,4752900
9/9/2021,ACB,15010,15220,14980,15220,3431900
9/10/2021,ACB,15240,15270,15120,15150,4101100
9/13/2021,ACB,15150,15150,14960,14960,5199800
9/14/2021,ACB,14930,15010,14770,14770,4511400
9/15/2021,ACB,14770,14770,14610,14630,4979200
9/16/2021,ACB,14660,14800,14630,14680,3455500
9/17/2021,ACB,14820,14910,14710,14820,4572300
9/20/2021,ACB,15010,15150,14930,15060,6387800
9/21/2021,ACB,14910,15010,14760,14910,3882100
9/22/2021,ACB,14910,15010,14820,14820,2681700
9/23/2021,ACB,14860,14910,14770,14820,4210800
9/24/2021,ACB,14910,15070,14820,15010,6688700
9/27/2021,ACB,15110,15200,14770,14770,4801300
9/28/2021,ACB,14770,14890,14720,14820,2517400
9/29/2021,ACB,14820,14860,14610,14710,3615100
9/30/2021,ACB,14710,14820,14680,14800,4394800
10/1/2021,ACB,14770,14800,14580,14770,6441900
10/4/2021,ACB,14680,14720,14350,14540,5659000
10/5/2021,ACB,14540,14770,14540,14770,2912300
10/6/2021,ACB,14800,14850,14580,14710,3321300
10/7/2021,ACB,14770,14770,14630,14630,2161800
10/8/2021,ACB,14720,14800,14660,14760,3480900
10/11/2021,ACB,14820,15290,14820,15290,6684100
10/12/2021,ACB,15430,15430,15200,15290,3385300
10/13/2021,ACB,15290,15430,15240,15290,3709300
10/14/2021,ACB,15290,15330,15110,15150,4521600
10/15/2021,ACB,15240,15270,15060,15110,2976800
10/18/2021,ACB,15170,15290,15010,15010,4543400
10/19/2021,ACB,15200,15200,14960,15150,3615400
10/20/2021,ACB,15150,15320,14910,15150,3846400
10/21/2021,ACB,15150,15150,14890,14890,4132200
10/22/2021,ACB,14960,14980,14760,14820,3827100
10/25/2021,ACB,14860,14860,14580,14660,5200400
10/26/2021,ACB,14660,14660,14450,14580,5259100
10/27/2021,ACB,14610,14910,14610,14720,5828100
10/28/2021,ACB,14850,14930,14770,14930,4649100
10/29/2021,ACB,14930,15470,14890,15470,13597100
11/1/2021,ACB,15380,15430,15200,15330,5293300
11/2/2021,ACB,15330,15550,15270,15550,7009200
11/3/2021,ACB,15620,15990,15590,15880,13060100
11/4/2021,ACB,15970,15970,15680,15720,4197400
11/5/2021,ACB,15860,15860,15620,15720,3967400
11/8/2021,ACB,15720,15780,15570,15670,5385300
11/9/2021,ACB,15670,15860,15640,15680,5047900
11/10/2021,ACB,15720,15730,15550,15670,4367400
11/11/2021,ACB,15620,15730,15240,15470,7129400
11/12/2021,ACB,15470,15640,15320,15640,4376100
11/15/2021,ACB,15670,15760,15590,15670,4878900
11/16/2021,ACB,15640,15670,15380,15550,5211500
11/17/2021,ACB,15550,15720,15380,15620,4360500
11/18/2021,ACB,15720,15720,15240,15240,5497600
11/19/2021,ACB,15330,15900,15270,15680,9794000
11/22/2021,ACB,15720,16330,15470,16020,9151000
11/23/2021,ACB,16070,16080,15810,15930,3839600
11/24/2021,ACB,15900,16630,15820,16580,14295800
11/25/2021,ACB,16640,16680,16390,16490,7083400
11/26/2021,ACB,16490,16560,16230,16230,6209000
11/29/2021,ACB,15860,16080,15860,16020,6095500
11/30/2021,ACB,16130,16180,15570,15620,6145400
12/1/2021,ACB,15520,15720,15510,15720,3620400
12/2/2021,ACB,15760,15760,15570,15570,2645000
12/3/2021,ACB,15670,15730,15270,15270,4916300
12/6/2021,ACB,15150,15380,14850,15150,6499000
12/7/2021,ACB,15240,15460,15060,15460,2827600
12/8/2021,ACB,15320,15670,15270,15520,2900500
12/9/2021,ACB,15470,15620,15380,15620,2156000
12/10/2021,ACB,15570,15760,15520,15670,4730500
12/13/2021,ACB,15730,15860,15620,15670,3012700
12/14/2021,ACB,15620,15720,15520,15620,2128100
12/15/2021,ACB,15520,15730,15510,15670,2122900
12/16/2021,ACB,15720,15730,15470,15470,2305800
12/17/2021,ACB,15550,15620,15510,15570,2403500
12/20/2021,ACB,15570,15620,15410,15520,3296100
12/21/2021,ACB,15460,15460,15380,15380,2420400
12/22/2021,ACB,15320,15460,15320,15330,3385200
12/23/2021,ACB,15290,15320,15010,15240,4135300
12/24/2021,ACB,15240,15550,15110,15470,4372600
12/27/2021,ACB,15620,15620,15430,15550,2459500
12/28/2021,ACB,15550,15820,15510,15780,3477400
12/29/2021,ACB,15880,16030,15810,15860,3817200
12/30/2021,ACB,15810,15940,15720,15900,1819600
12/31/2021,ACB,15940,16210,15940,16180,5651800
1/4/2022,ACB,16330,16330,16070,16130,4555000
1/5/2022,ACB,16110,16110,15780,15810,5934500
1/6/2022,ACB,15720,15940,15520,15820,5673600
1/7/2022,ACB,15900,15930,15620,15620,3323800
1/10/2022,ACB,15470,15670,15460,15510,5171800
1/11/2022,ACB,15470,15510,15330,15370,6395100
1/12/2022,ACB,15330,15730,15270,15520,7789000
1/13/2022,ACB,15780,16070,15550,15640,6511900
1/14/2022,ACB,15640,15680,15470,15510,1941100
1/17/2022,ACB,15520,15780,15370,15370,7284700
1/18/2022,ACB,15370,15510,15150,15380,4272600
1/19/2022,ACB,15380,15620,15380,15470,2104000
1/20/2022,ACB,15470,15550,15330,15460,3415900
1/21/2022,ACB,15460,15940,15430,15680,4404000
1/24/2022,ACB,15720,16370,15720,16110,13184600
1/25/2022,ACB,16110,16430,16110,16340,4282700
1/26/2022,ACB,16420,16860,16420,16630,8494500
1/27/2022,ACB,16600,16600,16210,16370,6064400
1/28/2022,ACB,16370,16420,16130,16210,10258100
2/7/2022,ACB,16420,16490,16250,16280,4548000
2/8/2022,ACB,16280,16890,16280,16770,32461200
2/9/2022,ACB,16840,16860,16640,16690,10149700
2/10/2022,ACB,16690,16790,16580,16680,7632500
2/11/2022,ACB,16560,17040,16540,16740,9575200
2/14/2022,ACB,16600,16690,15940,15940,13153200
2/15/2022,ACB,15970,16180,15940,16180,6631900
2/16/2022,ACB,16280,16280,15940,16030,5099500
2/17/2022,ACB,16020,16160,15990,16080,3913100
2/18/2022,ACB,15990,16070,15810,15880,7318400
2/21/2022,ACB,15900,16130,15730,16130,7285100
2/22/2022,ACB,15940,16280,15760,16280,8094700
2/23/2022,ACB,16330,16470,16230,16230,5857600
2/24/2022,ACB,16110,16230,15680,16160,8892700
2/25/2022,ACB,16180,16290,16080,16110,5508400
2/28/2022,ACB,16080,16110,15900,15900,3857100
3/1/2022,ACB,15940,15940,15730,15880,5610900
3/2/2022,ACB,15810,15940,15430,15430,13881600
3/3/2022,ACB,15470,15680,15430,15680,8167100
3/4/2022,ACB,15670,16080,15470,16080,6925100
3/7/2022,ACB,15720,15860,15550,15590,4687100
3/8/2022,ACB,15470,15570,15270,15290,7221800
3/9/2022,ACB,15370,15460,15200,15330,4172000
3/10/2022,ACB,15470,15670,15430,15430,2199800
3/11/2022,ACB,15380,15460,15290,15330,2714900
3/14/2022,ACB,15240,15380,15220,15330,2724900
3/15/2022,ACB,15380,15550,15330,15380,2750200
3/16/2022,ACB,15430,15510,15320,15380,3294200
3/17/2022,ACB,15550,15570,15410,15470,2241200
3/18/2022,ACB,15470,15520,15380,15380,2597000
3/21/2022,ACB,15430,15470,15330,15460,3302500
3/22/2022,ACB,15470,15670,15470,15620,3324000
3/23/2022,ACB,15570,15670,15550,15570,2060000
3/24/2022,ACB,15510,15570,15410,15430,2873100
3/25/2022,ACB,15430,15550,15330,15330,3337700
3/28/2022,ACB,15330,15380,15150,15170,4875800
3/29/2022,ACB,15220,15320,15150,15170,3592800
3/30/2022,ACB,15200,15430,15150,15290,4154500
3/31/2022,ACB,15330,15570,15290,15510,5523400
4/1/2022,ACB,15510,15670,15470,15670,5865500
4/4/2022,ACB,15760,15810,15670,15720,4794400
4/5/2022,ACB,15670,15670,15460,15470,4508400
4/6/2022,ACB,15410,15620,15370,15570,4156600
4/7/2022,ACB,15670,16020,15590,15760,9648900
4/8/2022,ACB,15810,15940,15780,15880,8904400
4/12/2022,ACB,15880,15880,15640,15680,4923200
4/13/2022,ACB,15720,15880,15620,15780,5053900
4/14/2022,ACB,15780,16020,15760,15860,4900700
4/15/2022,ACB,15860,15940,15680,15730,5388100
4/18/2022,ACB,15720,15760,15380,15380,5946400
4/19/2022,ACB,15290,15380,14820,14850,5244400
4/20/2022,ACB,14860,15110,14850,14960,4490500
4/21/2022,ACB,15010,15240,14770,14770,5899800
4/22/2022,ACB,14860,15290,14860,15150,5184700
4/25/2022,ACB,15150,15220,14300,14300,8242600
4/26/2022,ACB,14300,14660,14070,14500,6106000
4/27/2022,ACB,14210,14630,14210,14500,2831800
4/28/2022,ACB,14350,14630,14350,14540,1503700
4/29/2022,ACB,14540,15330,14420,15330,4640900
5/4/2022,ACB,15120,15240,14890,14890,2060200
5/5/2022,ACB,15150,15150,14680,14860,3209000
5/6/2022,ACB,14630,14910,14470,14540,1920300
5/9/2022,ACB,14540,14540,13930,14350,5176200
5/10/2022,ACB,14210,14540,14020,14450,3850100
5/11/2022,ACB,14450,14820,14350,14820,2319300
5/12/2022,ACB,14400,14660,13840,13840,3128000
5/13/2022,ACB,14020,14210,12900,12900,6142600
5/16/2022,ACB,12970,13460,12900,12940,5137600
5/17/2022,ACB,12940,13760,12900,13720,2617900
5/18/2022,ACB,13930,13950,13510,13580,3521100
5/19/2022,ACB,13320,13600,13180,13410,1856400
5/20/2022,ACB,13410,13740,13410,13620,1936000
5/23/2022,ACB,13650,13740,13270,13340,1187500
5/24/2022,ACB,13510,13510,13200,13510,1574100
5/25/2022,ACB,13510,14070,13510,14070,3815600
5/26/2022,ACB,14260,14300,14070,14230,2690700
5/27/2022,ACB,14450,14910,14350,14910,4910800
5/30/2022,ACB,15010,15010,14770,14980,2244200
5/31/2022,ACB,14860,14910,14770,14800,2348500
6/1/2022,ACB,14910,14910,14580,14580,3523400
6/2/2022,ACB,15010,15220,14860,14860,3745600
6/3/2022,ACB,14950,15010,14600,14830,1409500
6/6/2022,ACB,14830,14980,14770,14830,1698800
6/7/2022,ACB,14830,14830,14250,14630,2255000
6/8/2022,ACB,14600,15060,14450,15060,4494800
6/9/2022,ACB,15120,15190,14690,15100,3388400
6/10/2022,ACB,14770,15120,14750,14770,2278300
6/13/2022,ACB,14660,14660,13950,14010,3830300
6/14/2022,ACB,14010,14330,13780,14130,2049600
6/15/2022,ACB,14330,14360,13540,13840,3633100
6/16/2022,ACB,13840,14130,13840,14130,1925600
6/17/2022,ACB,13780,13980,13400,13540,3160900
6/20/2022,ACB,13540,13780,13370,13430,3956000
6/21/2022,ACB,13180,13600,13180,13490,2676500
6/22/2022,ACB,13600,14010,13600,13930,2532000
6/23/2022,ACB,13720,13980,13510,13930,2140900
6/24/2022,ACB,13890,14070,13780,13950,1588100
6/27/2022,ACB,13950,14150,13870,14050,2447600
6/28/2022,ACB,13950,14540,13890,14360,2995800
6/29/2022,ACB,14190,14360,14070,14190,1960600
6/30/2022,ACB,14360,14360,14050,14070,2088400
7/1/2022,ACB,13980,14100,13780,14100,1851900
7/4/2022,ACB,14300,14360,14070,14220,1823900
7/5/2022,ACB,14330,14420,14220,14330,2991000
7/6/2022,ACB,14300,14360,13840,14190,2017800
7/7/2022,ACB,14250,14360,14130,14150,2496700
7/8/2022,ACB,14190,14300,14070,14070,2016000
7/11/2022,ACB,13980,14070,13780,13780,1634700
7/12/2022,ACB,13840,14070,13780,14070,728100
7/13/2022,ACB,14070,14300,13950,14070,2126200
7/14/2022,ACB,13950,14150,13950,14100,1429400
7/15/2022,ACB,14220,14330,14070,14070,2642300
7/18/2022,ACB,14130,14190,14010,14010,2425000
7/19/2022,ACB,14010,14050,13950,14010,1507000
7/20/2022,ACB,14130,14280,14010,14250,3039300
7/21/2022,ACB,14250,14600,14190,14450,4313000
7/22/2022,ACB,14450,14540,14280,14280,2039400
7/25/2022,ACB,14190,14300,14010,14100,1850700
7/26/2022,ACB,14070,14220,14070,14100,1484900
7/27/2022,ACB,14070,14190,14050,14190,890000
7/28/2022,ACB,14480,14480,14300,14330,3347500
7/29/2022,ACB,14400,14480,14330,14420,3817300
8/1/2022,ACB,14450,14660,14360,14660,4455500
8/2/2022,ACB,14660,14690,14480,14540,2644800
8/3/2022,ACB,14660,14690,14480,14630,6081900
8/4/2022,ACB,14660,14810,14600,14660,4390100
8/5/2022,ACB,14660,14660,14360,14570,3272800
8/8/2022,ACB,14540,14660,14450,14500,3202100
8/9/2022,ACB,14600,14660,14480,14630,3553300
8/10/2022,ACB,14630,14690,14500,14570,1987700
8/11/2022,ACB,14660,14710,14480,14500,3442200
8/12/2022,ACB,14480,14570,14420,14540,1460000
8/15/2022,ACB,14600,14750,14540,14630,3154600
8/16/2022,ACB,14600,14630,14450,14570,3234500
8/17/2022,ACB,14630,14660,14570,14630,3350600
8/18/2022,ACB,14630,14810,14540,14750,5981500
8/19/2022,ACB,14750,14750,14540,14570,1909000
8/22/2022,ACB,14540,14540,14420,14450,2239300
8/23/2022,ACB,14280,14540,14190,14540,2385000
8/24/2022,ACB,14480,14600,14450,14570,2704900
8/25/2022,ACB,14570,14660,14500,14660,3631800
8/26/2022,ACB,14710,14830,14500,14540,3878700
8/29/2022,ACB,14330,14480,14250,14400,3218300
8/30/2022,ACB,14420,14570,14400,14400,2016400
8/31/2022,ACB,14400,14500,14400,14450,1967000
9/5/2022,ACB,14400,14500,14330,14360,2307700
9/6/2022,ACB,14360,14480,14330,14450,2405200
9/7/2022,ACB,14360,14420,14250,14250,3214400
9/8/2022,ACB,14300,14330,14070,14070,2080700
9/9/2022,ACB,14190,14190,13930,14070,2227900
9/12/2022,ACB,14070,14190,13930,13930,1390800
9/13/2022,ACB,14010,14070,13840,13950,1469500
9/14/2022,ACB,13780,13840,13690,13780,2102100
9/15/2022,ACB,13840,13840,13750,13800,1579800
9/16/2022,ACB,13780,13840,13540,13580,2120100
9/19/2022,ACB,13580,13600,13310,13400,2558900
9/20/2022,ACB,13430,13450,13250,13430,1908000
9/21/2022,ACB,13400,13400,13250,13250,1292200
9/22/2022,ACB,13180,13370,13180,13370,1826800
9/23/2022,ACB,13280,13450,13250,13250,1465600
9/26/2022,ACB,13130,13180,12780,13010,4546500
9/27/2022,ACB,13010,13160,12960,13130,1468900
9/28/2022,ACB,12930,13050,12880,12900,2513100
9/29/2022,ACB,12980,12980,12830,12900,3855500
9/30/2022,ACB,12900,13160,12810,13010,4219300
10/3/2022,ACB,12930,13080,12480,12660,3657900
10/4/2022,ACB,12730,12880,12310,12310,3472500
10/5/2022,ACB,12370,12570,12190,12190,3255800
10/6/2022,ACB,12220,12430,11730,11730,2848400
10/7/2022,ACB,11460,11660,10900,10940,8485400
10/10/2022,ACB,10670,11200,10670,10960,6473000
10/11/2022,ACB,10960,10960,10240,10260,6434000
10/12/2022,ACB,10490,10960,10440,10960,3365500
10/13/2022,ACB,10960,11690,10850,11690,3901800
10/14/2022,ACB,12010,12260,11840,12220,3138200
10/17/2022,ACB,11910,12310,11870,12280,3755100
10/18/2022,ACB,12480,12610,12370,12550,2767600
10/19/2022,ACB,12660,12660,12310,12370,1445700
10/20/2022,ACB,12370,12610,12130,12520,4023500
10/21/2022,ACB,12520,12520,11870,11960,3385500
10/24/2022,ACB,11990,12010,11250,11430,2797800
10/25/2022,ACB,11560,12220,11230,11960,4926800
10/26/2022,ACB,12080,12260,11840,12110,2169100
10/27/2022,ACB,12130,12930,12010,12930,4846000
10/28/2022,ACB,13130,13230,12930,13080,3551700
10/31/2022,ACB,13100,13180,12690,13130,3747300
11/1/2022,ACB,13180,13490,13100,13160,3355400
11/2/2022,ACB,13130,13160,12780,12780,3538200
11/3/2022,ACB,12610,12900,12520,12520,3279300
11/4/2022,ACB,12520,12550,11690,11810,12616400
11/7/2022,ACB,12260,12310,11840,12110,4908600
11/8/2022,ACB,12080,12750,11810,12480,4065900
11/9/2022,ACB,12550,12730,12130,12170,3278700
11/10/2022,ACB,12110,12260,11430,11730,5464700
11/11/2022,ACB,12130,12430,11990,12190,4325500
11/14/2022,ACB,12010,12130,11690,11910,5257100
11/15/2022,ACB,11870,11990,11200,11200,6563300
11/16/2022,ACB,11080,11960,10490,11960,7397800
11/17/2022,ACB,12190,12520,12190,12340,4304700
11/18/2022,ACB,12190,12570,12080,12400,3536700
11/21/2022,ACB,12430,12430,12080,12080,2279000
11/22/2022,ACB,11960,12520,11930,11930,4427400
11/23/2022,ACB,11960,12280,11930,12110,2552100
11/24/2022,ACB,12080,12430,11960,12310,2306700
11/25/2022,ACB,12610,12610,12340,12610,2830000
11/28/2022,ACB,12660,13050,12630,13050,5240700
11/29/2022,ACB,13050,13050,12730,12980,3942700
11/30/2022,ACB,13050,13160,12780,12960,4118400
12/1/2022,ACB,13080,13400,12900,13180,6812100
12/2/2022,ACB,13180,13780,12980,13780,4791400
12/5/2022,ACB,13800,14070,13600,13840,4715700
12/6/2022,ACB,13840,13930,13080,13080,5158400
12/7/2022,ACB,13180,13180,12750,13080,3295000
12/8/2022,ACB,13160,13950,12960,13280,4795900
12/9/2022,ACB,13340,13600,13160,13510,3319800
12/12/2022,ACB,13510,13660,13180,13180,3181800
12/13/2022,ACB,13130,13510,13050,13510,2693700
12/14/2022,ACB,13540,13750,13340,13580,3293000
12/15/2022,ACB,13490,13780,13490,13600,4113600
12/16/2022,ACB,13490,13720,13400,13490,2220500
12/19/2022,ACB,13430,13630,13340,13340,3382600
12/20/2022,ACB,13340,13430,13010,13230,2566900
12/21/2022,ACB,13250,13490,13080,13370,1887300
12/22/2022,ACB,13490,13490,13340,13430,1958400
12/23/2022,ACB,13430,13430,13080,13430,1735100
12/26/2022,ACB,13430,13430,12960,12960,1778000
12/27/2022,ACB,12930,13250,12900,12960,2040100
12/28/2022,ACB,12960,13160,12880,12900,1826400
12/29/2022,ACB,12900,13130,12780,12900,1809100
12/30/2022,ACB,12900,13010,12780,12830,1339500
1/3/2023,ACB,12900,13310,12880,13310,1547700
1/4/2023,ACB,13400,13400,13230,13280,1641400
1/5/2023,ACB,13340,13490,13280,13400,2104500
1/6/2023,ACB,13370,13690,13250,13580,3403100
1/9/2023,ACB,13690,13690,13450,13540,1746700
1/10/2023,ACB,13630,13750,13450,13750,3061100
1/11/2023,ACB,13840,14330,13750,14190,5336500
1/12/2023,ACB,14190,14450,14190,14360,2879600
1/13/2023,ACB,14420,14540,14150,14150,2154400
1/16/2023,ACB,14150,14660,14150,14660,3538100
1/17/2023,ACB,14690,14920,14630,14830,3983900
1/18/2023,ACB,14830,15060,14710,14950,5435900
1/19/2023,ACB,14950,15240,14920,15240,5521600
1/27/2023,ACB,15450,15540,15190,15450,3756000
1/30/2023,ACB,15420,15450,14890,14890,5399000
1/31/2023,ACB,14890,15270,14660,15270,3480500
2/1/2023,ACB,15300,15390,14710,14770,3482800
2/2/2023,ACB,14750,15010,14540,14660,2884400
2/3/2023,ACB,14660,14810,14300,14360,9532100
2/6/2023,ACB,14300,14750,14150,14600,2395700
2/7/2023,ACB,14660,14710,14300,14420,2469300
2/8/2023,ACB,14540,14690,14400,14450,1922400
2/9/2023,ACB,14450,14710,14360,14360,3226100
